State,County,Yr,Year Group,Age Group,Which,Crime,Arrests
Colorado,Adams,2017,2015-2019,Adult,Violent,Robbery,66
Colorado,Adams,2017,2015-2019,Juvenile,Violent,Robbery,20
Colorado,Alamosa,2017,2015-2019,Adult,Violent,Aggravated Assault,15
Colorado,Alamosa,2017,2015-2019,Juvenile,Violent,Aggravated Assault,3
Colorado,Alamosa,2017,2015-2019,Adult,Property,Arson,2
Colorado,Alamosa,2017,2015-2019,Adult,Property,Burglary,32
Colorado,Alamosa,2017,2015-2019,Adult,Drug,Drugs,104
Colorado,Alamosa,2017,2015-2019,Juvenile,Drug,Drugs,4
Colorado,Alamosa,2017,2015-2019,Adult,Violent,Homicide,2
Colorado,Alamosa,2017,2015-2019,Adult,Property,Larceny/Theft,283
Colorado,Alamosa,2017,2015-2019,Juvenile,Property,Larceny/Theft,16
Colorado,Alamosa,2017,2015-2019,Adult,Property,Motor Vehicle Theft,5
Colorado,Alamosa,2017,2015-2019,Adult,Violent,Rape,3
Colorado,Alamosa,2017,2015-2019,Juvenile,Violent,Rape,1
Colorado,Alamosa,2017,2015-2019,Adult,Violent,Robbery,4
Colorado,Arapahoe,2017,2015-2019,Adult,Violent,Aggravated Assault,567
Colorado,Arapahoe,2017,2015-2019,Juvenile,Violent,Aggravated Assault,64
Colorado,Arapahoe,2017,2015-2019,Adult,Property,Arson,23
Colorado,Arapahoe,2017,2015-2019,Juvenile,Property,Arson,5
Colorado,Arapahoe,2017,2015-2019,Adult,Property,Burglary,134
Colorado,Arapahoe,2017,2015-2019,Juvenile,Property,Burglary,26
Colorado,Arapahoe,2017,2015-2019,Adult,Drug,Drugs,1261
Colorado,Arapahoe,2017,2015-2019,Juvenile,Drug,Drugs,257
Colorado,Arapahoe,2017,2015-2019,Adult,Violent,Homicide,18
Colorado,Arapahoe,2017,2015-2019,Adult,Property,Larceny/Theft,2311
Colorado,Arapahoe,2017,2015-2019,Juvenile,Property,Larceny/Theft,565
Colorado,Arapahoe,2017,2015-2019,Adult,Property,Motor Vehicle Theft,259
Colorado,Arapahoe,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,46
Colorado,Arapahoe,2017,2015-2019,Adult,Violent,Rape,23
Colorado,Arapahoe,2017,2015-2019,Juvenile,Violent,Rape,1
Colorado,Arapahoe,2017,2015-2019,Adult,Violent,Robbery,103
Colorado,Arapahoe,2017,2015-2019,Juvenile,Violent,Robbery,37
Colorado,Archuleta,2017,2015-2019,Adult,Violent,Aggravated Assault,22
Colorado,Archuleta,2017,2015-2019,Adult,Property,Burglary,6
Colorado,Archuleta,2017,2015-2019,Juvenile,Property,Burglary,2
Colorado,Archuleta,2017,2015-2019,Adult,Drug,Drugs,2
Colorado,Archuleta,2017,2015-2019,Juvenile,Drug,Drugs,3
Colorado,Archuleta,2017,2015-2019,Adult,Violent,Homicide,2
Colorado,Archuleta,2017,2015-2019,Adult,Property,Larceny/Theft,33
Colorado,Archuleta,2017,2015-2019,Juvenile,Property,Larceny/Theft,1
Colorado,Archuleta,2017,2015-2019,Adult,Violent,Robbery,1
Colorado,Baca,2017,2015-2019,Adult,Violent,Aggravated Assault,2
Colorado,Baca,2017,2015-2019,Adult,Property,Burglary,1
Colorado,Baca,2017,2015-2019,Adult,Property,Larceny/Theft,1
Colorado,Baca,2017,2015-2019,Adult,Property,Motor Vehicle Theft,2
Colorado,Bent,2017,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,Bent,2017,2015-2019,Adult,Property,Burglary,1
Colorado,Bent,2017,2015-2019,Adult,Drug,Drugs,3
Colorado,Boulder,2017,2015-2019,Adult,Violent,Aggravated Assault,209
Colorado,Boulder,2017,2015-2019,Juvenile,Violent,Aggravated Assault,17
Colorado,Boulder,2017,2015-2019,Adult,Property,Arson,13
Colorado,Boulder,2017,2015-2019,Juvenile,Property,Arson,9
Colorado,Boulder,2017,2015-2019,Adult,Property,Burglary,75
Colorado,Boulder,2017,2015-2019,Juvenile,Property,Burglary,8
Colorado,Boulder,2017,2015-2019,Adult,Drug,Drugs,822
Colorado,Boulder,2017,2015-2019,Juvenile,Drug,Drugs,135
Colorado,Boulder,2017,2015-2019,Adult,Violent,Homicide,7
Colorado,Boulder,2017,2015-2019,Adult,Property,Larceny/Theft,907
Colorado,Boulder,2017,2015-2019,Juvenile,Property,Larceny/Theft,171
Colorado,Boulder,2017,2015-2019,Adult,Property,Motor Vehicle Theft,42
Colorado,Boulder,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,11
Colorado,Boulder,2017,2015-2019,Adult,Violent,Rape,23
Colorado,Boulder,2017,2015-2019,Juvenile,Violent,Rape,4
Colorado,Boulder,2017,2015-2019,Adult,Violent,Robbery,28
Colorado,Boulder,2017,2015-2019,Juvenile,Violent,Robbery,3
Colorado,Broomfield,2017,2015-2019,Adult,Violent,Aggravated Assault,23
Colorado,Broomfield,2017,2015-2019,Juvenile,Violent,Aggravated Assault,3
Colorado,Broomfield,2017,2015-2019,Adult,Property,Arson,1
Colorado,Broomfield,2017,2015-2019,Adult,Property,Burglary,16
Colorado,Broomfield,2017,2015-2019,Juvenile,Property,Burglary,1
Colorado,Broomfield,2017,2015-2019,Adult,Drug,Drugs,95
Colorado,Broomfield,2017,2015-2019,Juvenile,Drug,Drugs,90
Colorado,Broomfield,2017,2015-2019,Adult,Violent,Homicide,1
Colorado,Broomfield,2017,2015-2019,Adult,Property,Larceny/Theft,211
Colorado,Broomfield,2017,2015-2019,Juvenile,Property,Larceny/Theft,84
Colorado,Broomfield,2017,2015-2019,Adult,Property,Motor Vehicle Theft,28
Colorado,Broomfield,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,1
Colorado,Broomfield,2017,2015-2019,Adult,Violent,Rape,2
Colorado,Broomfield,2017,2015-2019,Adult,Violent,Robbery,2
Colorado,Broomfield,2017,2015-2019,Juvenile,Violent,Robbery,2
Colorado,Chaffee,2017,2015-2019,Adult,Violent,Aggravated Assault,12
Colorado,Chaffee,2017,2015-2019,Adult,Property,Burglary,4
Colorado,Chaffee,2017,2015-2019,Adult,Drug,Drugs,75
Colorado,Chaffee,2017,2015-2019,Juvenile,Drug,Drugs,5
Colorado,Chaffee,2017,2015-2019,Adult,Property,Larceny/Theft,48
Colorado,Chaffee,2017,2015-2019,Juvenile,Property,Larceny/Theft,7
Colorado,Chaffee,2017,2015-2019,Adult,Property,Motor Vehicle Theft,6
Colorado,Chaffee,2017,2015-2019,Adult,Violent,Rape,1
Colorado,Chaffee,2017,2015-2019,Adult,Violent,Robbery,2
Colorado,Cheyenne,2017,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,Cheyenne,2017,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Clear Creek,2017,2015-2019,Adult,Violent,Aggravated Assault,13
Colorado,Clear Creek,2017,2015-2019,Adult,Property,Arson,15
Colorado,Clear Creek,2017,2015-2019,Adult,Drug,Drugs,25
Colorado,Clear Creek,2017,2015-2019,Juvenile,Drug,Drugs,1
Colorado,Clear Creek,2017,2015-2019,Adult,Property,Larceny/Theft,8
Colorado,Clear Creek,2017,2015-2019,Juvenile,Property,Larceny/Theft,4
Colorado,Clear Creek,2017,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Clear Creek,2017,2015-2019,Adult,Violent,Robbery,3
Colorado,Crowley,2017,2015-2019,Adult,Violent,Aggravated Assault,5
Colorado,Crowley,2017,2015-2019,Adult,Property,Arson,2
Colorado,Crowley,2017,2015-2019,Adult,Property,Burglary,12
Colorado,Crowley,2017,2015-2019,Adult,Drug,Drugs,16
Colorado,Crowley,2017,2015-2019,Adult,Property,Larceny/Theft,2
Colorado,Crowley,2017,2015-2019,Adult,Violent,Rape,1
Colorado,Custer,2017,2015-2019,Adult,Violent,Aggravated Assault,10
Colorado,Custer,2017,2015-2019,Juvenile,Violent,Aggravated Assault,1
Colorado,Custer,2017,2015-2019,Adult,Property,Burglary,7
Colorado,Custer,2017,2015-2019,Juvenile,Property,Burglary,2
Colorado,Custer,2017,2015-2019,Adult,Drug,Drugs,6
Colorado,Custer,2017,2015-2019,Juvenile,Drug,Drugs,1
Colorado,Custer,2017,2015-2019,Adult,Property,Larceny/Theft,5
Colorado,Custer,2017,2015-2019,Juvenile,Property,Larceny/Theft,1
Colorado,Custer,2017,2015-2019,Adult,Property,Motor Vehicle Theft,3
Colorado,Custer,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,1
Colorado,Delta,2017,2015-2019,Adult,Violent,Aggravated Assault,6
Colorado,Delta,2017,2015-2019,Adult,Property,Arson,1
Colorado,Delta,2017,2015-2019,Adult,Property,Burglary,21
Colorado,Delta,2017,2015-2019,Adult,Drug,Drugs,28
Colorado,Delta,2017,2015-2019,Juvenile,Drug,Drugs,15
Colorado,Delta,2017,2015-2019,Adult,Property,Larceny/Theft,110
Colorado,Delta,2017,2015-2019,Juvenile,Property,Larceny/Theft,8
Colorado,Delta,2017,2015-2019,Adult,Property,Motor Vehicle Theft,3
Colorado,Delta,2017,2015-2019,Adult,Violent,Rape,1
Colorado,Denver,2017,2015-2019,Adult,Violent,Aggravated Assault,1595
Colorado,Denver,2017,2015-2019,Juvenile,Violent,Aggravated Assault,105
Colorado,Denver,2017,2015-2019,Adult,Property,Arson,25
Colorado,Denver,2017,2015-2019,Juvenile,Property,Arson,2
Colorado,Denver,2017,2015-2019,Adult,Property,Burglary,445
Colorado,Denver,2017,2015-2019,Juvenile,Property,Burglary,86
Colorado,Denver,2017,2015-2019,Adult,Drug,Drugs,3171
Colorado,Denver,2017,2015-2019,Juvenile,Drug,Drugs,124
Colorado,Denver,2017,2015-2019,Adult,Violent,Homicide,55
Colorado,Denver,2017,2015-2019,Juvenile,Violent,Homicide,8
Colorado,Denver,2017,2015-2019,Adult,Property,Larceny/Theft,2283
Colorado,Denver,2017,2015-2019,Juvenile,Property,Larceny/Theft,309
Colorado,Denver,2017,2015-2019,Adult,Property,Motor Vehicle Theft,704
Colorado,Denver,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,81
Colorado,Denver,2017,2015-2019,Adult,Violent,Rape,103
Colorado,Denver,2017,2015-2019,Juvenile,Violent,Rape,18
Colorado,Denver,2017,2015-2019,Adult,Violent,Robbery,446
Colorado,Denver,2017,2015-2019,Juvenile,Violent,Robbery,95
Colorado,Dolores,2017,2015-2019,Adult,Violent,Aggravated Assault,5
Colorado,Dolores,2017,2015-2019,Adult,Property,Burglary,1
Colorado,Dolores,2017,2015-2019,Adult,Drug,Drugs,4
Colorado,Dolores,2017,2015-2019,Adult,Property,Larceny/Theft,3
Colorado,Dolores,2017,2015-2019,Juvenile,Property,Larceny/Theft,1
Colorado,Dolores,2017,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Douglas,2017,2015-2019,Adult,Violent,Aggravated Assault,86
Colorado,Douglas,2017,2015-2019,Juvenile,Violent,Aggravated Assault,14
Colorado,Douglas,2017,2015-2019,Adult,Property,Arson,4
Colorado,Douglas,2017,2015-2019,Adult,Property,Burglary,40
Colorado,Douglas,2017,2015-2019,Juvenile,Property,Burglary,4
Colorado,Douglas,2017,2015-2019,Adult,Drug,Drugs,400
Colorado,Douglas,2017,2015-2019,Juvenile,Drug,Drugs,179
Colorado,Douglas,2017,2015-2019,Adult,Violent,Homicide,1
Colorado,Douglas,2017,2015-2019,Adult,Property,Larceny/Theft,636
Colorado,Douglas,2017,2015-2019,Juvenile,Property,Larceny/Theft,241
Colorado,Douglas,2017,2015-2019,Adult,Property,Motor Vehicle Theft,41
Colorado,Douglas,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,3
Colorado,Douglas,2017,2015-2019,Adult,Violent,Rape,13
Colorado,Douglas,2017,2015-2019,Juvenile,Violent,Rape,2
Colorado,Douglas,2017,2015-2019,Adult,Violent,Robbery,9
Colorado,Douglas,2017,2015-2019,Juvenile,Violent,Robbery,2
Colorado,Eagle,2017,2015-2019,Adult,Violent,Aggravated Assault,38
Colorado,Eagle,2017,2015-2019,Juvenile,Violent,Aggravated Assault,3
Colorado,Eagle,2017,2015-2019,Adult,Property,Burglary,8
Colorado,Eagle,2017,2015-2019,Juvenile,Property,Burglary,1
Colorado,Eagle,2017,2015-2019,Adult,Drug,Drugs,89
Colorado,Eagle,2017,2015-2019,Juvenile,Drug,Drugs,29
Colorado,Eagle,2017,2015-2019,Juvenile,Violent,Homicide,1
Colorado,Eagle,2017,2015-2019,Adult,Property,Larceny/Theft,66
Colorado,Eagle,2017,2015-2019,Juvenile,Property,Larceny/Theft,8
Colorado,Eagle,2017,2015-2019,Adult,Property,Motor Vehicle Theft,2
Colorado,Eagle,2017,2015-2019,Adult,Violent,Rape,3
Colorado,Eagle,2017,2015-2019,Juvenile,Violent,Rape,1
Colorado,El Paso,2017,2015-2019,Adult,Violent,Aggravated Assault,928
Colorado,El Paso,2017,2015-2019,Juvenile,Violent,Aggravated Assault,88
Colorado,El Paso,2017,2015-2019,Adult,Property,Arson,24
Colorado,El Paso,2017,2015-2019,Juvenile,Property,Arson,9
Colorado,El Paso,2017,2015-2019,Adult,Property,Burglary,375
Colorado,El Paso,2017,2015-2019,Juvenile,Property,Burglary,48
Colorado,El Paso,2017,2015-2019,Adult,Drug,Drugs,1124
Colorado,El Paso,2017,2015-2019,Juvenile,Drug,Drugs,198
Colorado,El Paso,2017,2015-2019,Adult,Violent,Homicide,22
Colorado,El Paso,2017,2015-2019,Juvenile,Violent,Homicide,6
Colorado,El Paso,2017,2015-2019,Adult,Property,Larceny/Theft,2524
Colorado,El Paso,2017,2015-2019,Juvenile,Property,Larceny/Theft,288
Colorado,El Paso,2017,2015-2019,Adult,Property,Motor Vehicle Theft,322
Colorado,El Paso,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,115
Colorado,El Paso,2017,2015-2019,Adult,Violent,Rape,74
Colorado,El Paso,2017,2015-2019,Juvenile,Violent,Rape,10
Colorado,El Paso,2017,2015-2019,Adult,Violent,Robbery,117
Colorado,El Paso,2017,2015-2019,Juvenile,Violent,Robbery,39
Colorado,Elbert,2017,2015-2019,Adult,Violent,Aggravated Assault,10
Colorado,Elbert,2017,2015-2019,Juvenile,Violent,Aggravated Assault,3
Colorado,Elbert,2017,2015-2019,Adult,Drug,Drugs,27
Colorado,Elbert,2017,2015-2019,Juvenile,Drug,Drugs,1
Colorado,Elbert,2017,2015-2019,Juvenile,Property,Larceny/Theft,1
Colorado,Elbert,2017,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Fremont,2017,2015-2019,Adult,Violent,Aggravated Assault,34
Colorado,Fremont,2017,2015-2019,Juvenile,Violent,Aggravated Assault,4
Colorado,Fremont,2017,2015-2019,Adult,Property,Burglary,20
Colorado,Fremont,2017,2015-2019,Adult,Drug,Drugs,141
Colorado,Fremont,2017,2015-2019,Juvenile,Drug,Drugs,16
Colorado,Fremont,2017,2015-2019,Adult,Violent,Homicide,3
Colorado,Fremont,2017,2015-2019,Adult,Property,Larceny/Theft,73
Colorado,Fremont,2017,2015-2019,Juvenile,Property,Larceny/Theft,10
Colorado,Fremont,2017,2015-2019,Adult,Property,Motor Vehicle Theft,20
Colorado,Fremont,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,5
Colorado,Fremont,2017,2015-2019,Adult,Violent,Rape,8
Colorado,Fremont,2017,2015-2019,Adult,Violent,Robbery,4
Colorado,Garfield,2017,2015-2019,Adult,Violent,Aggravated Assault,47
Colorado,Garfield,2017,2015-2019,Juvenile,Violent,Aggravated Assault,3
Colorado,Garfield,2017,2015-2019,Juvenile,Property,Arson,4
Colorado,Garfield,2017,2015-2019,Adult,Property,Burglary,15
Colorado,Garfield,2017,2015-2019,Juvenile,Property,Burglary,7
Colorado,Garfield,2017,2015-2019,Adult,Drug,Drugs,134
Colorado,Garfield,2017,2015-2019,Juvenile,Drug,Drugs,35
Colorado,Garfield,2017,2015-2019,Adult,Violent,Homicide,1
Colorado,Garfield,2017,2015-2019,Adult,Property,Larceny/Theft,205
Colorado,Garfield,2017,2015-2019,Juvenile,Property,Larceny/Theft,52
Colorado,Garfield,2017,2015-2019,Adult,Property,Motor Vehicle Theft,12
Colorado,Garfield,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,12
Colorado,Garfield,2017,2015-2019,Adult,Violent,Rape,1
Colorado,Garfield,2017,2015-2019,Juvenile,Violent,Rape,1
Colorado,Garfield,2017,2015-2019,Adult,Violent,Robbery,3
Colorado,Gilpin,2017,2015-2019,Adult,Violent,Aggravated Assault,7
Colorado,Gilpin,2017,2015-2019,Adult,Property,Burglary,3
Colorado,Gilpin,2017,2015-2019,Adult,Drug,Drugs,68
Colorado,Gilpin,2017,2015-2019,Adult,Violent,Homicide,1
Colorado,Gilpin,2017,2015-2019,Adult,Property,Larceny/Theft,118
Colorado,Gilpin,2017,2015-2019,Juvenile,Property,Larceny/Theft,1
Colorado,Gilpin,2017,2015-2019,Adult,Property,Motor Vehicle Theft,7
Colorado,Gilpin,2017,2015-2019,Adult,Violent,Rape,1
Colorado,Gilpin,2017,2015-2019,Juvenile,Violent,Rape,1
Colorado,Gilpin,2017,2015-2019,Adult,Violent,Robbery,1
Colorado,Grand,2017,2015-2019,Adult,Violent,Aggravated Assault,2
Colorado,Grand,2017,2015-2019,Adult,Property,Burglary,5
Colorado,Grand,2017,2015-2019,Adult,Drug,Drugs,7
Colorado,Grand,2017,2015-2019,Adult,Property,Larceny/Theft,14
Colorado,Grand,2017,2015-2019,Juvenile,Property,Larceny/Theft,2
Colorado,Grand,2017,2015-2019,Adult,Property,Motor Vehicle Theft,5
Colorado,Gunnison,2017,2015-2019,Adult,Violent,Aggravated Assault,10
Colorado,Gunnison,2017,2015-2019,Juvenile,Violent,Aggravated Assault,1
Colorado,Gunnison,2017,2015-2019,Adult,Property,Burglary,3
Colorado,Gunnison,2017,2015-2019,Juvenile,Property,Burglary,3
Colorado,Gunnison,2017,2015-2019,Adult,Drug,Drugs,64
Colorado,Gunnison,2017,2015-2019,Juvenile,Drug,Drugs,7
Colorado,Gunnison,2017,2015-2019,Adult,Property,Larceny/Theft,26
Colorado,Gunnison,2017,2015-2019,Juvenile,Property,Larceny/Theft,5
Colorado,Gunnison,2017,2015-2019,Adult,Property,Motor Vehicle Theft,5
Colorado,Gunnison,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,2
Colorado,Huerfano,2017,2015-2019,Adult,Violent,Aggravated Assault,10
Colorado,Huerfano,2017,2015-2019,Adult,Property,Arson,4
Colorado,Huerfano,2017,2015-2019,Juvenile,Property,Arson,1
Colorado,Huerfano,2017,2015-2019,Adult,Property,Burglary,1
Colorado,Huerfano,2017,2015-2019,Adult,Drug,Drugs,6
Colorado,Huerfano,2017,2015-2019,Adult,Property,Larceny/Theft,5
Colorado,Huerfano,2017,2015-2019,Adult,Property,Motor Vehicle Theft,6
Colorado,Huerfano,2017,2015-2019,Adult,Violent,Rape,1
Colorado,Jackson,2017,2015-2019,Adult,Property,Larceny/Theft,1
Colorado,Jefferson,2017,2015-2019,Adult,Violent,Aggravated Assault,341
Colorado,Jefferson,2017,2015-2019,Juvenile,Violent,Aggravated Assault,42
Colorado,Jefferson,2017,2015-2019,Adult,Property,Arson,11
Colorado,Jefferson,2017,2015-2019,Juvenile,Property,Arson,5
Colorado,Jefferson,2017,2015-2019,Adult,Property,Burglary,97
Colorado,Jefferson,2017,2015-2019,Juvenile,Property,Burglary,27
Colorado,Jefferson,2017,2015-2019,Adult,Drug,Drugs,1135
Colorado,Jefferson,2017,2015-2019,Juvenile,Drug,Drugs,574
Colorado,Jefferson,2017,2015-2019,Adult,Violent,Homicide,8
Colorado,Jefferson,2017,2015-2019,Adult,Property,Larceny/Theft,2846
Colorado,Jefferson,2017,2015-2019,Juvenile,Property,Larceny/Theft,479
Colorado,Jefferson,2017,2015-2019,Adult,Property,Motor Vehicle Theft,260
Colorado,Jefferson,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,29
Colorado,Jefferson,2017,2015-2019,Adult,Violent,Rape,23
Colorado,Jefferson,2017,2015-2019,Juvenile,Violent,Rape,5
Colorado,Jefferson,2017,2015-2019,Adult,Violent,Robbery,60
Colorado,Jefferson,2017,2015-2019,Juvenile,Violent,Robbery,11
Colorado,Kit Carson,2017,2015-2019,Adult,Violent,Aggravated Assault,4
Colorado,Kit Carson,2017,2015-2019,Juvenile,Violent,Aggravated Assault,2
Colorado,Kit Carson,2017,2015-2019,Adult,Drug,Drugs,53
Colorado,Kit Carson,2017,2015-2019,Adult,Property,Larceny/Theft,16
Colorado,Kit Carson,2017,2015-2019,Juvenile,Property,Larceny/Theft,1
Colorado,Kit Carson,2017,2015-2019,Adult,Property,Motor Vehicle Theft,9
Colorado,La Plata,2017,2015-2019,Adult,Violent,Aggravated Assault,38
Colorado,La Plata,2017,2015-2019,Adult,Property,Arson,3
Colorado,La Plata,2017,2015-2019,Adult,Property,Burglary,21
Colorado,La Plata,2017,2015-2019,Juvenile,Property,Burglary,3
Colorado,La Plata,2017,2015-2019,Adult,Drug,Drugs,125
Colorado,La Plata,2017,2015-2019,Juvenile,Drug,Drugs,20
Colorado,La Plata,2017,2015-2019,Adult,Violent,Homicide,3
Colorado,La Plata,2017,2015-2019,Adult,Property,Larceny/Theft,209
Colorado,La Plata,2017,2015-2019,Juvenile,Property,Larceny/Theft,13
Colorado,La Plata,2017,2015-2019,Adult,Property,Motor Vehicle Theft,21
Colorado,La Plata,2017,2015-2019,Adult,Violent,Rape,4
Colorado,La Plata,2017,2015-2019,Adult,Violent,Robbery,4
Colorado,Lake,2017,2015-2019,Adult,Property,Arson,1
Colorado,Lake,2017,2015-2019,Adult,Property,Larceny/Theft,5
Colorado,Lake,2017,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Larimer,2017,2015-2019,Adult,Violent,Aggravated Assault,263
Colorado,Larimer,2017,2015-2019,Juvenile,Violent,Aggravated Assault,24
Colorado,Larimer,2017,2015-2019,Adult,Property,Arson,14
Colorado,Larimer,2017,2015-2019,Juvenile,Property,Arson,9
Colorado,Larimer,2017,2015-2019,Adult,Property,Burglary,186
Colorado,Larimer,2017,2015-2019,Juvenile,Property,Burglary,15
Colorado,Larimer,2017,2015-2019,Adult,Drug,Drugs,1042
Colorado,Larimer,2017,2015-2019,Juvenile,Drug,Drugs,214
Colorado,Larimer,2017,2015-2019,Adult,Violent,Homicide,3
Colorado,Larimer,2017,2015-2019,Adult,Property,Larceny/Theft,1402
Colorado,Larimer,2017,2015-2019,Juvenile,Property,Larceny/Theft,253
Colorado,Larimer,2017,2015-2019,Adult,Property,Motor Vehicle Theft,84
Colorado,Larimer,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,9
Colorado,Larimer,2017,2015-2019,Adult,Violent,Rape,23
Colorado,Larimer,2017,2015-2019,Juvenile,Violent,Rape,5
Colorado,Larimer,2017,2015-2019,Adult,Violent,Robbery,38
Colorado,Larimer,2017,2015-2019,Juvenile,Violent,Robbery,2
Colorado,Las Animas,2017,2015-2019,Adult,Violent,Aggravated Assault,3
Colorado,Las Animas,2017,2015-2019,Adult,Property,Burglary,11
Colorado,Las Animas,2017,2015-2019,Juvenile,Property,Burglary,1
Colorado,Las Animas,2017,2015-2019,Adult,Drug,Drugs,16
Colorado,Las Animas,2017,2015-2019,Juvenile,Drug,Drugs,4
Colorado,Las Animas,2017,2015-2019,Adult,Property,Larceny/Theft,77
Colorado,Las Animas,2017,2015-2019,Juvenile,Property,Larceny/Theft,5
Colorado,Las Animas,2017,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Las Animas,2017,2015-2019,Adult,Violent,Robbery,1
Colorado,Las Animas,2017,2015-2019,Juvenile,Violent,Robbery,1
Colorado,Lincoln,2017,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,Lincoln,2017,2015-2019,Adult,Drug,Drugs,12
Colorado,Lincoln,2017,2015-2019,Adult,Property,Larceny/Theft,5
Colorado,Lincoln,2017,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Logan,2017,2015-2019,Adult,Violent,Aggravated Assault,33
Colorado,Logan,2017,2015-2019,Juvenile,Violent,Aggravated Assault,1
Colorado,Logan,2017,2015-2019,Adult,Property,Arson,1
Colorado,Logan,2017,2015-2019,Adult,Property,Burglary,10
Colorado,Logan,2017,2015-2019,Juvenile,Property,Burglary,6
Colorado,Logan,2017,2015-2019,Adult,Drug,Drugs,105
Colorado,Logan,2017,2015-2019,Adult,Violent,Homicide,1
Colorado,Logan,2017,2015-2019,Adult,Property,Larceny/Theft,104
Colorado,Logan,2017,2015-2019,Juvenile,Property,Larceny/Theft,5
Colorado,Logan,2017,2015-2019,Adult,Property,Motor Vehicle Theft,7
Colorado,Logan,2017,2015-2019,Adult,Violent,Rape,7
Colorado,Logan,2017,2015-2019,Juvenile,Violent,Rape,2
Colorado,Logan,2017,2015-2019,Adult,Violent,Robbery,3
Colorado,Mesa,2017,2015-2019,Adult,Violent,Aggravated Assault,190
Colorado,Mesa,2017,2015-2019,Juvenile,Violent,Aggravated Assault,19
Colorado,Mesa,2017,2015-2019,Adult,Property,Arson,20
Colorado,Mesa,2017,2015-2019,Juvenile,Property,Arson,7
Colorado,Mesa,2017,2015-2019,Adult,Property,Burglary,110
Colorado,Mesa,2017,2015-2019,Juvenile,Property,Burglary,18
Colorado,Mesa,2017,2015-2019,Adult,Drug,Drugs,909
